geo_code,age_group,population
E07000103,40-44,7445.00
E07000103,45-49,6756.00
E07000103,50-54,6315.00
E07000103,55-59,5325.00
E07000103,60-64,4296.00
E07000103,65-69,3467.00
E07000103,70-74,3132.00
E07000103,75-79,2285.00
E07000103,80-84,1861.00
E07000103,85-89,1208.00
E07000103,90+,698.00
E07000103,All ages,96767.00
E07000241,0-4,7253.00
E07000241,5-9,7666.00
E07000241,10-14,6770.00
E07000241,15-19,7685.00
E07000241,20-24,13084.00
E07000241,25-29,9655.00
E07000241,30-34,8621.00
E07000241,35-39,8220.00
E07000241,40-44,7079.00
E07000241,45-49,7413.00
E07000241,50-54,7597.00
E07000241,55-59,7161.00
E07000241,60-64,5705.00
E07000241,65-69,4789.00
E07000241,70-74,4664.00
E07000241,75-79,3315.00
E07000241,80-84,2878.00
E07000241,85-89,2006.00
E07000241,90+,1185.00
E07000241,All ages,122746.00
E10000020,0-4,46256.00
E10000020,5-9,50533.00
E10000020,10-14,47458.00
E10000020,15-19,46210.00
E10000020,20-24,53223.00
E10000020,25-29,51314.00
E10000020,30-34,52017.00
E10000020,35-39,50563.00
E10000020,40-44,47591.00
E10000020,45-49,58555.00
E10000020,50-54,63410.00
E10000020,55-59,60793.00
E10000020,60-64,56497.00
E10000020,65-69,57515.00
E10000020,70-74,60357.00
E10000020,75-79,40474.00
E10000020,80-84,30594.00
E10000020,85-89,19246.00
E10000020,90+,11074.00
E10000020,All ages,903680.00
E07000143,0-4,7491.00
E07000143,5-9,8006.00
E07000143,10-14,7359.00
E07000143,15-19,6664.00
E07000143,20-24,7000.00
E07000143,25-29,7699.00
E07000143,30-34,7996.00
E07000143,35-39,7743.00
E07000143,40-44,7213.00
E07000143,45-49,9149.00
E07000143,50-54,10034.00
E07000143,55-59,9656.00
E07000143,60-64,8835.00
E07000143,65-69,9076.00
E07000143,70-74,9598.00
E07000143,75-79,6279.00
E07000143,80-84,4859.00
E07000143,85-89,2943.00
E07000143,90+,1729.00
E07000143,All ages,139329.00
E07000144,0-4,5943.00
E07000144,5-9,7002.00
E07000144,10-14,6936.00
E07000144,15-19,6507.00
E07000144,20-24,5660.00
E07000144,25-29,6042.00
E07000144,30-34,6588.00
E07000144,35-39,7229.00
E07000144,40-44,7370.00
E07000144,45-49,9381.00
E07000144,50-54,9935.00
E07000144,55-59,9275.00
E07000144,60-64,8392.00
E07000144,65-69,8547.00
E07000144,70-74,9136.00
E07000144,75-79,6124.00
E07000144,80-84,4777.00
E07000144,85-89,2950.00
E07000144,90+,1670.00
E07000144,All ages,129464.00
E07000145,0-4,5447.00
E07000145,5-9,5750.00
E07000145,10-14,5493.00
E07000145,15-19,5284.00
E07000145,20-24,5381.00
E07000145,25-29,5512.00
E07000145,30-34,5823.00
E07000145,35-39,5288.00
E07000145,40-44,4924.00
E07000145,45-49,6243.00
E07000145,50-54,7086.00
E07000145,55-59,6713.00
E07000145,60-64,6406.00
E07000145,65-69,6462.00
E07000145,70-74,6755.00
E07000145,75-79,4503.00
E07000145,80-84,3099.00
E07000145,85-89,2027.00
E07000145,90+,1174.00
E07000145,All ages,99370.00
E07000146,0-4,8188.00
E07000146,5-9,8767.00
E07000146,10-14,8061.00
E07000146,15-19,7189.00
E07000146,20-24,7109.00
E07000146,25-29,7720.00
E07000146,30-34,8606.00
E07000146,35-39,8109.00
E07000146,40-44,7710.00
E07000146,45-49,9704.00
E07000146,50-54,10832.00
E07000146,55-59,10630.00
E07000146,60-64,10002.00
E07000146,65-69,10304.00
E07000146,70-74,10803.00
E07000146,75-79,7507.00
E07000146,80-84,5474.00
E07000146,85-89,3343.00
E07000146,90+,1753.00
E07000146,All ages,151811.00
E07000147,0-4,4132.00
E07000147,5-9,4734.00
E07000147,10-14,4760.00
E07000147,15-19,4447.00
E07000147,20-24,4308.00
E07000147,25-29,4388.00
E07000147,30-34,4611.00
E07000147,35-39,4527.00
E07000147,40-44,4601.00
E07000147,45-49,6190.00
E07000147,50-54,7418.00
E07000147,55-59,7964.00
E07000147,60-64,8159.00
E07000147,65-69,8864.00
E07000147,70-74,9389.00
E07000147,75-79,6179.00
E07000147,80-84,4918.00
E07000147,85-89,3151.00
E07000147,90+,1812.00
E07000147,All ages,104552.00
E07000148,0-4,7877.00
E07000148,5-9,8010.00
E07000148,10-14,6867.00
E07000148,15-19,8953.00
E07000148,20-24,17951.00
E07000148,25-29,13279.00
E07000148,30-34,11055.00
E07000148,35-39,9501.00
E07000148,40-44,7591.00
E07000148,45-49,8069.00
E07000148,50-54,7946.00
E07000148,55-59,7021.00
E07000148,60-64,6067.00
E07000148,65-69,5626.00
E07000148,70-74,5397.00
E07000148,75-79,3771.00
E07000148,80-84,2855.00
E07000148,85-89,1964.00
E07000148,90+,1337.00
E07000148,All ages,141137.00
E07000149,0-4,7178.00
E07000149,5-9,8264.00
E07000149,10-14,7982.00
E07000149,15-19,7166.00
E07000149,20-24,5814.00
E07000149,25-29,6674.00
E07000149,30-34,7338.00
E07000149,35-39,8166.00
E07000149,40-44,8182.00
E07000149,45-49,9819.00
E07000149,50-54,10159.00
E07000149,55-59,9534.00
E07000149,60-64,8636.00
E07000149,65-69,8636.00
E07000149,70-74,9279.00
E07000149,75-79,6111.00
E07000149,80-84,4612.00
E07000149,85-89,2868.00
E07000149,90+,1599.00
E07000149,All ages,138017.00
E10000029,0-4,40624.00
E10000029,5-9,44872.00
E10000029,10-14,43481.00
E10000029,15-19,38973.00
E10000029,20-24,37895.00
E10000029,25-29,43468.00
E10000029,30-34,44576.00
E10000029,35-39,43672.00
E10000029,40-44,40989.00
E10000029,45-49,51001.00
E10000029,50-54,54895.00
E10000029,55-59,51104.00
E10000029,60-64,46943.00
E10000029,65-69,47010.00
E10000029,70-74,48172.00
E10000029,75-79,32017.00
E10000029,80-84,24187.00
E10000029,85-89,15323.00
E10000029,90+,9354.00
E10000029,All ages,758556.00
E07000200,0-4,4217.00
E07000200,5-9,4898.00
E07000200,10-14,5386.00
E07000200,15-19,4878.00
E07000200,20-24,3976.00
E07000200,25-29,4133.00
E07000200,30-34,4209.00
E07000200,35-39,4616.00
E07000200,40-44,4928.00
E07000200,45-49,6618.00
E07000200,50-54,7151.00
E07000200,55-59,6587.00
E07000200,60-64,6048.00
E07000200,65-69,6307.00
E07000200,70-74,6679.00
E07000200,75-79,4372.00
E07000200,80-84,3163.00
E07000200,85-89,1997.00
E07000200,90+,1238.00
E07000200,All ages,91401.00
E07000201,0-4,5034.00
E07000201,5-9,4715.00
E07000201,10-14,3380.00
E07000201,15-19,3072.00
E07000201,20-24,4762.00
E07000201,25-29,5485.00
E07000201,30-34,5314.00
E07000201,35-39,4222.00
E07000201,40-44,3025.00
E07000201,45-49,3387.00
E07000201,50-54,3998.00
E07000201,55-59,3851.00
E07000201,60-64,3336.00
E07000201,65-69,3201.00
E07000201,70-74,3212.00
E07000201,75-79,2120.00
E07000201,80-84,1638.00
E07000201,85-89,1005.00
E07000201,90+,642.00
E07000201,All ages,65399.00
E07000202,0-4,9296.00
E07000202,5-9,9077.00
E07000202,10-14,8141.00
E07000202,15-19,7302.00
E07000202,20-24,8205.00
E07000202,25-29,10233.00
E07000202,30-34,10708.00
E07000202,35-39,9974.00
E07000202,40-44,8483.00
E07000202,45-49,9105.00
E07000202,50-54,9008.00
E07000202,55-59,8118.00
E07000202,60-64,7260.00
E07000202,65-69,6387.00
E07000202,70-74,5721.00
E07000202,75-79,3876.00
E07000202,80-84,3253.00
E07000202,85-89,2111.00
E07000202,90+,1274.00
E07000202,All ages,137532.00
E07000203,0-4,4597.00
E07000203,5-9,5635.00
E07000203,10-14,5947.00
E07000203,15-19,5258.00
E07000203,20-24,4498.00
E07000203,25-29,5218.00
E07000203,30-34,5257.00
E07000203,35-39,5668.00
E07000203,40-44,5552.00
E07000203,45-49,7313.00
E07000203,50-54,8128.00
E07000203,55-59,7482.00
E07000203,60-64,7029.00
E07000203,65-69,6984.00
E07000203,70-74,6991.00
E07000203,75-79,4603.00
E07000203,80-84,3230.00
E07000203,85-89,1982.00
E07000203,90+,1121.00
E07000203,All ages,102493.00
E07000204,0-4,5868.00
E07000204,5-9,6800.00
E07000204,10-14,6624.00
E07000204,15-19,5750.00
E07000204,20-24,5549.00
E07000204,25-29,6551.00
E07000204,30-34,7410.00
E07000204,35-39,6978.00
E07000204,40-44,6282.00
E07000204,45-49,8099.00
E07000204,50-54,8268.00
E07000204,55-59,7292.00
E07000204,60-64,6378.00
E07000204,65-69,6552.00
E07000204,70-74,7081.00
E07000204,75-79,4800.00
E07000204,80-84,3506.00
E07000204,85-89,2244.00
E07000204,90+,1450.00
E07000204,All ages,113482.00
E07000205,0-4,5683.00
E07000205,5-9,6964.00
E07000205,10-14,7594.00
E07000205,15-19,6775.00
E07000205,20-24,5192.00
E07000205,25-29,5660.00
E07000205,30-34,5598.00
E07000205,35-39,6265.00
E07000205,40-44,6806.00
E07000205,45-49,8966.00
E07000205,50-54,9911.00
E07000205,55-59,9732.00
E07000205,60-64,9270.00
E07000205,65-69,9465.00
E07000205,70-74,9610.00
E07000205,75-79,6417.00
E07000205,80-84,4905.00
E07000205,85-89,3189.00
E07000205,90+,1936.00
E07000205,All ages,129938.00
E07000206,0-4,5929.00
E07000206,5-9,6783.00
E07000206,10-14,6409.00
E07000206,15-19,5938.00
E07000206,20-24,5713.00
E07000206,25-29,6188.00
E07000206,30-34,6080.00
E07000206,35-39,5949.00
E07000206,40-44,5913.00
E07000206,45-49,7513.00
E07000206,50-54,8431.00
E07000206,55-59,8042.00
E07000206,60-64,7622.00
E07000206,65-69,8114.00
E07000206,70-74,8878.00
E07000206,75-79,5829.00
E07000206,80-84,4492.00
E07000206,85-89,2795.00
E07000206,90+,1693.00
E07000206,All ages,118311.00
E12000007,0-4,615881.00
E12000007,5-9,599855.00
E12000007,10-14,524126.00
E12000007,15-19,464768.00
E12000007,20-24,563241.00
E12000007,25-29,784361.00
E12000007,30-34,849074.00
E12000007,35-39,783331.00
E12000007,40-44,646347.00
E12000007,45-49,596141.00
E12000007,50-54,564205.00
E12000007,55-59,479470.00
E12000007,60-64,378068.00
E12000007,65-69,309586.00
E12000007,70-74,265847.00
E12000007,75-79,189753.00
E12000007,80-84,147303.00
E12000007,85-89,91993.00
E12000007,90+,54731.00
E12000007,All ages,8908081.00
E09000007,0-4,14039.00
E09000007,5-9,15567.00
E09000007,10-14,13704.00
E09000007,15-19,14310.00
E09000007,20-24,22483.00
E09000007,25-29,29401.00
E09000007,30-34,26716.00
E09000007,35-39,22424.00
E09000007,40-44,17888.00
E09000007,45-49,16798.00
E09000007,50-54,15027.00
E09000007,55-59,12380.00
E09000007,60-64,10321.00
E09000007,65-69,9041.00
E09000007,70-74,8202.00
E09000007,75-79,5597.00
E09000007,80-84,3964.00
E09000007,85-89,2654.00
E09000007,90+,1710.00
E09000007,All ages,262226.00
E09000001,0-4,435.00
E09000001,5-9,474.00
E09000001,10-14,367.00
E09000001,15-19,304.00
E09000001,20-24,704.00
E09000001,25-29,831.00
E09000001,30-34,562.00
E09000001,35-39,599.00
E09000001,40-44,487.00
E09000001,45-49,610.00
E09000001,50-54,685.00
E09000001,55-59,584.00
E09000001,60-64,500.00
E09000001,65-69,488.00
E09000001,70-74,390.00
E09000001,75-79,288.00
E09000001,80-84,177.00
E09000001,85-89,125.00
E09000001,90+,96.00
E09000001,All ages,8706.00
E09000012,0-4,20326.00
E09000012,5-9,18511.00
E09000012,10-14,16219.00
E09000012,15-19,13874.00
E09000012,20-24,16576.00
E09000012,25-29,30431.00
E09000012,30-34,38848.00
E09000012,35-39,30851.00
E09000012,40-44,20265.00
E09000012,45-49,16510.00
E09000012,50-54,15035.00
E09000012,55-59,12068.00
E09000012,60-64,9046.00
E09000012,65-69,6891.00
E09000012,70-74,5271.00
E09000012,75-79,3598.00
E09000012,80-84,2805.00
E09000012,85-89,1585.00
E09000012,90+,955.00
E09000012,All ages,279665.00
E09000013,0-4,11404.00
E09000013,5-9,11408.00
E09000013,10-14,9335.00
E09000013,15-19,7877.00
E09000013,20-24,14481.00
E09000013,25-29,19161.00
E09000013,30-34,19686.00
E09000013,35-39,16523.00
E09000013,40-44,14332.00
E09000013,45-49,12965.00
E09000013,50-54,11821.00
E09000013,55-59,9342.00
E09000013,60-64,7238.00
E09000013,65-69,5932.00
E09000013,70-74,5245.00
E09000013,75-79,3639.00
E09000013,80-84,2526.00
E09000013,85-89,1638.00
E09000013,90+,873.00
E09000013,All ages,185426.00
E09000014,0-4,18586.00
E09000014,5-9,16986.00
E09000014,10-14,15906.00
E09000014,15-19,14657.00
E09000014,20-24,16877.00
E09000014,25-29,23579.00
E09000014,30-34,26688.00
E09000014,35-39,26214.00
E09000014,40-44,21677.00
E09000014,45-49,19349.00
E09000014,50-54,17793.00
E09000014,55-59,14277.00
E09000014,60-64,10709.00
E09000014,65-69,8753.00
E09000014,70-74,6878.00
E09000014,75-79,4769.00
E09000014,80-84,3735.00
E09000014,85-89,2167.00
E09000014,90+,1024.00
E09000014,All ages,270624.00
E09000019,0-4,13127.00
E09000019,5-9,12355.00
E09000019,10-14,10693.00
E09000019,15-19,11379.00
E09000019,20-24,26373.00
E09000019,25-29,32931.00
E09000019,30-34,29419.00
E09000019,35-39,20844.00
E09000019,40-44,15080.00
E09000019,45-49,13818.00
E09000019,50-54,13025.00
E09000019,55-59,10968.00
E09000019,60-64,8127.00
E09000019,65-69,6390.00
E09000019,70-74,5471.00
E09000019,75-79,3791.00
E09000019,80-84,2741.00
E09000019,85-89,1681.00
E09000019,90+,929.00
E09000019,All ages,239142.00
E09000020,0-4,8223.00
E09000020,5-9,8749.00
E09000020,10-14,7736.00
E09000020,15-19,6705.00
E09000020,20-24,9373.00
E09000020,25-29,12137.00
E09000020,30-34,12798.00
E09000020,35-39,14032.00
E09000020,40-44,12323.00
E09000020,45-49,11226.00
E09000020,50-54,10977.00
E09000020,55-59,9679.00
E09000020,60-64,7758.00
E09000020,65-69,7136.00
E09000020,70-74,6571.00
E09000020,75-79,4563.00
E09000020,80-84,3112.00
E09000020,85-89,1850.00
E09000020,90+,1249.00
E09000020,All ages,156197.00
E09000022,0-4,19213.00
E09000022,5-9,18405.00
E09000022,10-14,16332.00
E09000022,15-19,14087.00
E09000022,20-24,22802.00
E09000022,25-29,43622.00
E09000022,30-34,43945.00
E09000022,35-39,30924.00
E09000022,40-44,22286.00
E09000022,45-49,19961.00
E09000022,50-54,19832.00
E09000022,55-59,16109.00
E09000022,60-64,11479.00
E09000022,65-69,8381.00
E09000022,70-74,6403.00
E09000022,75-79,4861.00
E09000022,80-84,3641.00
E09000022,85-89,2292.00
E09000022,90+,1342.00
E09000022,All ages,325917.00
E09000023,0-4,21814.00
E09000023,5-9,20375.00
E09000023,10-14,17386.00
E09000023,15-19,14710.00
E09000023,20-24,18647.00
E09000023,25-29,28039.00
E09000023,30-34,30756.00
E09000023,35-39,30017.00
E09000023,40-44,23774.00
E09000023,45-49,21507.00
E09000023,50-54,19666.00
E09000023,55-59,16446.00
E09000023,60-64,11918.00
E09000023,65-69,8494.00
E09000023,70-74,6887.00
E09000023,75-79,5181.00
E09000023,80-84,4061.00
E09000023,85-89,2488.00
E09000023,90+,1370.00
E09000023,All ages,303536.00
E09000025,0-4,28254.00
E09000025,5-9,24966.00
E09000025,10-14,21376.00
E09000025,15-19,20235.00
E09000025,20-24,27044.00
E09000025,25-29,38223.00
E09000025,30-34,41207.00
E09000025,35-39,33145.00
E09000025,40-44,23616.00
E09000025,45-49,21339.00
E09000025,50-54,18814.00
E09000025,55-59,15617.00
E09000025,60-64,11940.00
E09000025,65-69,8771.00
E09000025,70-74,6320.00
E09000025,75-79,4662.00
E09000025,80-84,3529.00
E09000025,85-89,1903.00
E09000025,90+,1044.00
E09000025,All ages,352005.00
E09000028,0-4,20500.00
E09000028,5-9,19709.00
E09000028,10-14,16362.00
E09000028,15-19,15027.00
E09000028,20-24,22997.00
E09000028,25-29,37976.00
E09000028,30-34,37558.00
E09000028,35-39,29006.00
E09000028,40-44,22616.00
E09000028,45-49,20463.00
E09000028,50-54,19654.00
E09000028,55-59,17000.00
E09000028,60-64,12021.00
E09000028,65-69,8294.00
E09000028,70-74,6566.00
E09000028,75-79,4743.00
E09000028,80-84,3403.00
E09000028,85-89,2053.00
E09000028,90+,1308.00
E09000028,All ages,317256.00
E09000030,0-4,22208.00
E09000030,5-9,21062.00
E09000030,10-14,17990.00
E09000030,15-19,16741.00
E09000030,20-24,27673.00
E09000030,25-29,41057.00
E09000030,30-34,43684.00
E09000030,35-39,32458.00
E09000030,40-44,23122.00
E09000030,45-49,17584.00
E09000030,50-54,14157.00
E09000030,55-59,11132.00
E09000030,60-64,8906.00
E09000030,65-69,6739.00
E09000030,70-74,4623.00
E09000030,75-79,3461.00
E09000030,80-84,2621.00
E09000030,85-89,1646.00
E09000030,90+,841.00
E09000030,All ages,317705.00
E09000032,0-4,21875.00
E09000032,5-9,19602.00
E09000032,10-14,14938.00
E09000032,15-19,12639.00
E09000032,20-24,20546.00
E09000032,25-29,39783.00
E09000032,30-34,43390.00
E09000032,35-39,34798.00
E09000032,40-44,24373.00
E09000032,45-49,20402.00
E09000032,50-54,17871.00
E09000032,55-59,14234.00
E09000032,60-64,11019.00
E09000032,65-69,9342.00
E09000032,70-74,7760.00
E09000032,75-79,5723.00
E09000032,80-84,4226.00
E09000032,85-89,2482.00
E09000032,90+,1471.00
E09000032,All ages,326474.00
E09000033,0-4,13692.00
E09000033,5-9,14739.00
E09000033,10-14,12201.00
E09000033,15-19,12409.00
E09000033,20-24,17954.00
E09000033,25-29,23884.00
E09000033,30-34,26896.00
E09000033,35-39,24950.00
E09000033,40-44,19786.00
E09000033,45-49,17266.00
E09000033,50-54,16112.00
E09000033,55-59,13184.00
E09000033,60-64,10898.00
E09000033,65-69,9437.00
E09000033,70-74,7861.00
E09000033,75-79,5492.00
E09000033,80-84,4283.00
E09000033,85-89,2700.00
E09000033,90+,1580.00
E09000033,All ages,255324.00
E09000002,0-4,19519.00
E09000002,5-9,19188.00
E09000002,10-14,16383.00
E09000002,15-19,13115.00
E09000002,20-24,13279.00
E09000002,25-29,16243.00
E09000002,30-34,18100.00
E09000002,35-39,16829.00
E09000002,40-44,15248.00
E09000002,45-49,14025.00
E09000002,50-54,12394.00
E09000002,55-59,10288.00
E09000002,60-64,7632.00
E09000002,65-69,5828.00
E09000002,70-74,4699.00
E09000002,75-79,3405.00
E09000002,80-84,2760.00
E09000002,85-89,1802.00
E09000002,90+,1261.00
E09000002,All ages,211998.00
E09000003,0-4,26512.00
E09000003,5-9,27839.00
E09000003,10-14,25061.00
E09000003,15-19,21030.00
E09000003,20-24,21648.00
E09000003,25-29,28724.00
E09000003,30-34,31978.00
E09000003,35-39,32116.00
E09000003,40-44,28407.00
E09000003,45-49,27485.00
E09000003,50-54,25599.00
E09000003,55-59,21577.00
E09000003,60-64,17943.00
E09000003,65-69,15721.00
E09000003,70-74,14261.00
E09000003,75-79,9720.00
E09000003,80-84,7771.00
E09000003,85-89,5262.00
E09000003,90+,3486.00
E09000003,All ages,392140.00
E09000004,0-4,15989.00
E09000004,5-9,16465.00
E09000004,10-14,15668.00
E09000004,15-19,13989.00
E09000004,20-24,14034.00
E09000004,25-29,17353.00
E09000004,30-34,16713.00
E09000004,35-39,17742.00
E09000004,40-44,15743.00
E09000004,45-49,16961.00
E09000004,50-54,17752.00
E09000004,55-59,15804.00
E09000004,60-64,12281.00
E09000004,65-69,10525.00
E09000004,70-74,10179.00
E09000004,75-79,7543.00
E09000004,80-84,6179.00
E09000004,85-89,3961.00
E09000004,90+,2377.00
E09000004,All ages,247258.00
E09000005,0-4,24582.00
E09000005,5-9,22447.00
E09000005,10-14,19682.00
E09000005,15-19,18634.00
E09000005,20-24,22193.00
E09000005,25-29,26365.00
E09000005,30-34,29779.00
E09000005,35-39,27537.00
E09000005,40-44,22801.00
E09000005,45-49,21403.00
E09000005,50-54,20662.00
E09000005,55-59,19103.00
E09000005,60-64,15615.00
E09000005,65-69,12235.00
E09000005,70-74,9559.00
E09000005,75-79,7228.00
E09000005,80-84,5694.00
E09000005,85-89,3394.00
E09000005,90+,1882.00
E09000005,All ages,330795.00
E09000006,0-4,21559.00
E09000006,5-9,22263.00
E09000006,10-14,20268.00
E09000006,15-19,16905.00
E09000006,20-24,14676.00
E09000006,25-29,19200.00
E09000006,30-34,22007.00
E09000006,35-39,25475.00
E09000006,40-44,24193.00
E09000006,45-49,24488.00
E09000006,50-54,24647.00
E09000006,55-59,20969.00
E09000006,60-64,16660.00
E09000006,65-69,15076.00
E09000006,70-74,15031.00
E09000006,75-79,10432.00
E09000006,80-84,8364.00
E09000006,85-89,5688.00
E09000006,90+,3195.00
E09000006,All ages,331096.00
E09000008,0-4,27974.00
E09000008,5-9,27394.00
E09000008,10-14,25426.00
E09000008,15-19,22081.00
E09000008,20-24,19551.00
E09000008,25-29,26071.00
E09000008,30-34,29607.00
E09000008,35-39,30018.00
E09000008,40-44,26983.00
E09000008,45-49,26361.00
E09000008,50-54,27842.00
E09000008,55-59,24745.00
E09000008,60-64,19139.00
E09000008,65-69,15151.00
E09000008,70-74,13131.00
E09000008,75-79,9267.00
E09000008,80-84,7520.00
E09000008,85-89,4401.00
E09000008,90+,2684.00
E09000008,All ages,385346.00
E09000009,0-4,24600.00
E09000009,5-9,24470.00
E09000009,10-14,21248.00
E09000009,15-19,18604.00
E09000009,20-24,18965.00
E09000009,25-29,25140.00
E09000009,30-34,28250.00
E09000009,35-39,28864.00
E09000009,40-44,25744.00
E09000009,45-49,24456.00
E09000009,50-54,22596.00
E09000009,55-59,19199.00
E09000009,60-64,16105.00
E09000009,65-69,13434.00
E09000009,70-74,10401.00
E09000009,75-79,7846.00
E09000009,80-84,6248.00
E09000009,85-89,3662.00
E09000009,90+,2150.00
E09000009,All ages,341982.00
E09000010,0-4,24321.00
E09000010,5-9,24947.00
E09000010,10-14,22955.00
E09000010,15-19,19611.00
E09000010,20-24,18837.00
E09000010,25-29,24898.00
E09000010,30-34,25713.00
E09000010,35-39,25375.00
E09000010,40-44,22598.00
E09000010,45-49,22828.00
E09000010,50-54,23212.00
E09000010,55-59,19675.00
E09000010,60-64,14996.00
E09000010,65-69,12214.00
E09000010,70-74,10864.00
E09000010,75-79,8313.00
E09000010,80-84,6403.00
E09000010,85-89,3882.00
E09000010,90+,2227.00
E09000010,All ages,333869.00
E09000011,0-4,21953.00
E09000011,5-9,20584.00
E09000011,10-14,17464.00
E09000011,15-19,15038.00
E09000011,20-24,18022.00
E09000011,25-29,24724.00
E09000011,30-34,26840.00
E09000011,35-39,26274.00
E09000011,40-44,22191.00
E09000011,45-49,19423.00
E09000011,50-54,17738.00
E09000011,55-59,14881.00
E09000011,60-64,11274.00
E09000011,65-69,8843.00
E09000011,70-74,7885.00
E09000011,75-79,5267.00
E09000011,80-84,3968.00
E09000011,85-89,2291.00
E09000011,90+,1526.00
E09000011,All ages,286186.00
E09000015,0-4,17745.00
E09000015,5-9,16783.00
E09000015,10-14,15080.00
E09000015,15-19,13767.00
E09000015,20-24,13528.00
E09000015,25-29,17457.00
E09000015,30-34,19119.00
E09000015,35-39,19467.00
E09000015,40-44,17210.00
E09000015,45-49,16432.00
E09000015,50-54,15926.00
E09000015,55-59,15278.00
E09000015,60-64,13155.00
E09000015,65-69,11190.00
E09000015,70-74,9598.00
E09000015,75-79,6996.00
E09000015,80-84,5740.00
E09000015,85-89,3530.00
E09000015,90+,2148.00
E09000015,All ages,250149.00
E09000016,0-4,17370.00
E09000016,5-9,16510.00
E09000016,10-14,15098.00
E09000016,15-19,13909.00
E09000016,20-24,14549.00
E09000016,25-29,17862.00
E09000016,30-34,18268.00
E09000016,35-39,17882.00
E09000016,40-44,15667.00
E09000016,45-49,16492.00
E09000016,50-54,17739.00
E09000016,55-59,16362.00
E09000016,60-64,13666.00
E09000016,65-69,11968.00
E09000016,70-74,11796.00
E09000016,75-79,8302.00
E09000016,80-84,6938.00
E09000016,85-89,4747.00
E09000016,90+,2685.00
E09000016,All ages,257810.00
E09000017,0-4,22489.00
E09000017,5-9,21776.00
E09000017,10-14,18910.00
E09000017,15-19,17639.00
E09000017,20-24,20324.00
E09000017,25-29,22959.00
E09000017,30-34,23809.00
E09000017,35-39,24558.00
E09000017,40-44,21302.00
E09000017,45-49,19778.00
E09000017,50-54,19510.00
E09000017,55-59,17264.00
E09000017,60-64,13872.00
E09000017,65-69,11157.00
E09000017,70-74,10256.00
E09000017,75-79,7313.00
E09000017,80-84,6149.00
E09000017,85-89,3706.00
E09000017,90+,2053.00
E09000017,All ages,304824.00
E09000018,0-4,20363.00
E09000018,5-9,19871.00
E09000018,10-14,16234.00
E09000018,15-19,13927.00
E09000018,20-24,15349.00
E09000018,25-29,20509.00
E09000018,30-34,23996.00
E09000018,35-39,24457.00
E09000018,40-44,21140.00
E09000018,45-49,18339.00
E09000018,50-54,17155.00
E09000018,55-59,14644.00
E09000018,60-64,12192.00
E09000018,65-69,10234.00
E09000018,70-74,8198.00
E09000018,75-79,5884.00
E09000018,80-84,4422.00
E09000018,85-89,2557.00
E09000018,90+,1311.00
E09000018,All ages,270782.00
E09000021,0-4,11291.00
E09000021,5-9,11896.00
E09000021,10-14,10478.00
E09000021,15-19,9047.00
E09000021,20-24,11942.00
E09000021,25-29,13087.00
E09000021,30-34,13632.00
E09000021,35-39,14705.00
E09000021,40-44,13486.00
E09000021,45-49,12742.00
E09000021,50-54,11376.00
E09000021,55-59,9778.00
E09000021,60-64,7825.00
E09000021,65-69,6931.00
E09000021,70-74,6193.00
E09000021,75-79,4261.00
E09000021,80-84,3141.00
E09000021,85-89,2176.00
E09000021,90+,1483.00
E09000021,All ages,175470.00
E09000024,0-4,14994.00
E09000024,5-9,14324.00
E09000024,10-14,11905.00
E09000024,15-19,9427.00
E09000024,20-24,10526.00
E09000024,25-29,15206.00
E09000024,30-34,18417.00
E09000024,35-39,20163.00
E09000024,40-44,16280.00
E09000024,45-49,14608.00
E09000024,50-54,13771.00
E09000024,55-59,11456.00
E09000024,60-64,9106.00
E09000024,65-69,7748.00
E09000024,70-74,6331.00
E09000024,75-79,4737.00
E09000024,80-84,3550.00
E09000024,85-89,2326.00
E09000024,90+,1311.00
E09000024,All ages,206186.00
E09000026,0-4,22744.00
E09000026,5-9,21677.00
E09000026,10-14,20207.00
E09000026,15-19,18198.00
E09000026,20-24,17854.00
E09000026,25-29,23142.00
E09000026,30-34,25448.00
E09000026,35-39,25384.00
E09000026,40-44,22379.00
E09000026,45-49,19914.00
E09000026,50-54,18668.00
E09000026,55-59,16429.00
E09000026,60-64,13792.00
E09000026,65-69,11174.00
E09000026,70-74,9287.00
E09000026,75-79,6786.00
E09000026,80-84,5263.00
E09000026,85-89,3381.00
E09000026,90+,2131.00
E09000026,All ages,303858.00
E09000027,0-4,12624.00
E09000027,5-9,14297.00
E09000027,10-14,12290.00
E09000027,15-19,9695.00
E09000027,20-24,8064.00
E09000027,25-29,9806.00
E09000027,30-34,12669.00
E09000027,35-39,16588.00
E09000027,40-44,17009.00
E09000027,45-49,16158.00
E09000027,50-54,14746.00
E09000027,55-59,12298.00
E09000027,60-64,9911.00
E09000027,65-69,8872.00
E09000027,70-74,8335.00
E09000027,75-79,5321.00
E09000027,80-84,3816.00
E09000027,85-89,2571.00
E09000027,90+,1834.00
E09000027,All ages,196904.00
E09000029,0-4,13754.00
E09000029,5-9,14506.00
E09000029,10-14,12783.00
E09000029,15-19,10715.00
E09000029,20-24,9653.00
E09000029,25-29,11672.00
E09000029,30-34,14636.00
E09000029,35-39,17278.00
E09000029,40-44,15689.00
E09000029,45-49,15286.00
E09000029,50-54,15049.00
E09000029,55-59,12449.00
