geo_code,sex,age,White,Mixed,Asian,Black,Other
E09000003,2,74,1052,24,237,52,47 
E09000003,2,75,945,18,204,40,35 
E09000003,2,76,874,26,190,53,39 
E09000003,2,77,684,13,166,49,23 
E09000003,2,78,747,10,163,49,30 
E09000003,2,79,791,9,162,51,28 
E09000003,2,80,767,15,154,39,20 
E09000003,2,81,671,8,139,34,12 
E09000003,2,82,749,8,122,31,19 
E09000003,2,83,680,12,107,25,20 
E09000003,2,84,604,13,100,31,10 
E09000003,2,85,653,13,90,22,10 
E09000003,2,86,578,9,76,17,9 
E09000003,2,87,528,8,65,17,6 
E09000003,2,88,508,8,51,14,11 
E09000003,2,89,463,7,46,11,7 
E09000003,2,90,2081,15,121,19,29 
E09000004,2,0,1060,113,92,221,17 
E09000004,2,1,1058,113,92,221,17 
E09000004,2,2,1053,112,91,220,17 
E09000004,2,3,1093,117,95,228,17 
E09000004,2,4,1130,121,98,236,18 
E09000004,2,5,1140,122,99,238,18 
E09000004,2,6,1171,125,102,244,19 
E09000004,2,7,1152,123,100,240,18 
E09000004,2,8,1148,114,93,218,5 
E09000004,2,9,1111,108,106,234,16 
E09000004,2,10,1186,115,109,270,9 
E09000004,2,11,1119,96,91,254,12 
E09000004,2,12,1041,87,100,218,19 
E09000004,2,13,1073,67,100,211,10 
E09000004,2,14,967,70,101,197,12 
E09000004,2,15,1059,71,105,199,7 
E09000004,2,16,1021,88,77,198,17 
E09000004,2,17,1072,61,79,179,12 
E09000004,2,18,1097,55,89,186,10 
E09000004,2,19,844,52,66,159,13 
E09000004,2,20,920,54,64,147,9 
E09000004,2,21,1040,50,95,168,14 
E09000004,2,22,1028,64,90,147,15 
E09000004,2,23,1207,59,119,171,7 
E09000004,2,24,1271,61,133,192,12 
E09000004,2,25,1330,74,108,176,8 
E09000004,2,26,1389,61,91,107,21 
E09000004,2,27,1468,52,128,134,9 
E09000004,2,28,1449,69,123,150,13 
E09000004,2,29,1515,56,152,155,22 
E09000004,2,30,1437,51,133,168,13 
E09000004,2,31,1375,45,181,162,20 
E09000004,2,32,1325,43,144,149,22 
E09000004,2,33,1496,59,180,181,15 
E09000004,2,34,1340,38,180,138,18 
E09000004,2,35,1354,71,195,175,26 
E09000004,2,36,1417,63,186,167,10 
E09000004,2,37,1428,28,219,247,25 
E09000004,2,38,1362,36,190,237,23 
E09000004,2,39,1319,33,191,242,17 
E09000004,2,40,1259,25,184,233,12 
E09000004,2,41,1134,42,161,232,13 
E09000004,2,42,1264,29,145,215,17 
E09000004,2,43,1129,24,161,198,12 
E09000004,2,44,1239,22,105,231,13 
E09000004,2,45,1274,31,115,238,19 
E09000004,2,46,1312,27,126,190,10 
E09000004,2,47,1393,29,110,236,10 
E09000004,2,48,1463,23,134,226,21 
E09000004,2,49,1494,35,124,226,14 
E09000004,2,50,1473,25,91,197,10 
E09000004,2,51,1540,30,129,216,11 
E09000004,2,52,1552,27,104,204,10 
E09000004,2,53,1517,21,92,202,16 
E09000004,2,54,1503,23,87,163,15 
E09000004,2,55,1390,31,123,150,18 
E09000004,2,56,1457,11,93,128,12 
E09000004,2,57,1347,14,100,132,11 
E09000004,2,58,1290,17,95,95,10 
E09000004,2,59,1235,8,99,93,6 
E09000004,2,60,1167,15,115,73,6 
E09000004,2,61,1166,15,108,73,14 
E09000004,2,62,1042,10,95,65,13 
E09000004,2,63,1001,12,80,54,11 
E09000004,2,64,1005,13,70,35,7 
E09000004,2,65,957,9,76,34,5 
E09000004,2,66,942,14,67,35,6 
E09000004,2,67,1025,6,70,32,4 
E09000004,2,68,963,7,57,19,8 
E09000004,2,69,1053,10,61,30,8 
E09000004,2,70,1097,5,50,25,6 
E09000004,2,71,1236,4,38,21,2 
E09000004,2,72,960,7,49,25,6 
E09000004,2,73,868,7,38,21,2 
E09000004,2,74,890,4,47,19,4 
E09000004,2,75,876,4,37,27,3 
E09000004,2,76,796,7,49,17,2 
E09000004,2,77,714,7,41,32,3 
E09000004,2,78,793,4,33,18,5 
E09000004,2,79,783,8,35,19,8 
E09000004,2,80,759,9,28,14,6 
E09000004,2,81,737,4,25,8,2 
E09000004,2,82,667,5,29,12,2 
E09000004,2,83,624,5,31,9,1 
E09000004,2,84,601,5,18,2,1 
E09000004,2,85,570,2,17,6,1 
E09000004,2,86,499,1,15,5,0 
E09000004,2,87,471,3,11,4,1 
E09000004,2,88,455,4,11,4,1 
E09000004,2,89,409,1,14,2,0 
E09000004,2,90,1657,8,28,6,3 
E09000005,2,0,754,281,640,496,147 
E09000005,2,1,775,288,657,510,151 
E09000005,2,2,806,300,684,531,157 
E09000005,2,3,785,292,666,517,153 
E09000005,2,4,766,285,650,504,150 
E09000005,2,5,751,279,637,495,147 
E09000005,2,6,805,299,682,530,157 
E09000005,2,7,714,266,606,470,139 
E09000005,2,8,580,244,631,470,156 
E09000005,2,9,604,204,596,491,165 
E09000005,2,10,538,193,654,456,156 
E09000005,2,11,506,195,569,502,162 
E09000005,2,12,467,185,605,504,195 
E09000005,2,13,448,172,565,482,164 
E09000005,2,14,449,168,552,506,133 
E09000005,2,15,467,148,564,471,160 
E09000005,2,16,428,159,542,476,127 
E09000005,2,17,414,155,551,530,171 
E09000005,2,18,413,168,561,539,147 
E09000005,2,19,362,152,531,481,149 
E09000005,2,20,448,186,599,523,183 
E09000005,2,21,415,147,599,545,164 
E09000005,2,22,460,173,716,597,143 
E09000005,2,23,479,183,679,603,193 
E09000005,2,24,486,183,746,607,172 
E09000005,2,25,569,190,778,604,186 
E09000005,2,26,629,164,799,552,161 
E09000005,2,27,802,182,789,539,171 
E09000005,2,28,795,187,807,490,176 
E09000005,2,29,950,159,914,459,169 
E09000005,2,30,1050,132,878,427,134 
E09000005,2,31,1101,127,930,403,134 
E09000005,2,32,1160,151,1087,423,140 
E09000005,2,33,1144,130,998,410,139 
E09000005,2,34,1063,131,927,331,106 
E09000005,2,35,1165,118,972,343,138 
E09000005,2,36,1170,134,921,318,131 
E09000005,2,37,1087,96,885,340,123 
E09000005,2,38,1054,111,896,346,146 
E09000005,2,39,957,94,833,338,123 
E09000005,2,40,964,116,775,357,125 
E09000005,2,41,937,100,788,401,129 
E09000005,2,42,872,101,748,365,114 
E09000005,2,43,849,91,768,399,126 
E09000005,2,44,836,77,728,421,102 
E09000005,2,45,776,105,714,425,119 
E09000005,2,46,800,103,705,442,164 
E09000005,2,47,730,62,622,520,115 
E09000005,2,48,737,75,654,560,109 
E09000005,2,49,712,84,666,510,104 
E09000005,2,50,736,88,644,527,109 
E09000005,2,51,714,73,687,515,121 
E09000005,2,52,637,101,611,601,120 
E09000005,2,53,683,84,683,581,105 
E09000005,2,54,672,61,655,621,102 
E09000005,2,55,652,80,689,566,90 
E09000005,2,56,618,64,704,487,82 
E09000005,2,57,592,69,638,464,88 
E09000005,2,58,636,55,732,494,77 
E09000005,2,59,622,60,745,426,68 
E09000005,2,60,535,51,742,344,71 
E09000005,2,61,520,52,657,311,47 
E09000005,2,62,548,50,621,302,56 
E09000005,2,63,546,37,614,244,61 
E09000005,2,64,486,19,584,202,60 
E09000005,2,65,487,26,555,232,63 
E09000005,2,66,497,36,500,198,40 
E09000005,2,67,473,29,502,192,43 
E09000005,2,68,571,23,508,190,35 
E09000005,2,69,495,29,424,153,28 
E09000005,2,70,493,18,412,142,32 
E09000005,2,71,508,19,338,142,34 
E09000005,2,72,486,23,297,160,30 
E09000005,2,73,444,16,315,161,30 
E09000005,2,74,431,16,301,157,23 
E09000005,2,75,384,27,293,167,17 
E09000005,2,76,366,14,265,171,21 
E09000005,2,77,287,23,228,137,13 
E09000005,2,78,340,15,256,154,14 
E09000005,2,79,325,8,230,156,13 
E09000005,2,80,298,13,207,150,14 
E09000005,2,81,316,13,207,156,19 
E09000005,2,82,295,10,161,127,11 
E09000005,2,83,289,14,172,136,6 
E09000005,2,84,253,14,135,101,10 
E09000005,2,85,229,12,144,104,12 
E09000005,2,86,214,16,112,85,4 
E09000005,2,87,209,4,107,75,6 
E09000005,2,88,178,9,86,62,3 
E09000005,2,89,175,6,73,55,6 
E09000005,2,90,857,16,223,158,21 
E09000006,2,0,1508,228,106,183,17 
E09000006,2,1,1542,233,109,187,17 
E09000006,2,2,1605,243,113,195,18 
E09000006,2,3,1550,234,109,188,17 
E09000006,2,4,1570,237,111,191,17 
E09000006,2,5,1541,233,109,187,17 
E09000006,2,6,1669,252,118,203,18 
E09000006,2,7,1610,243,113,196,18 
E09000006,2,8,1632,212,115,207,22 
E09000006,2,9,1539,215,97,195,19 
E09000006,2,10,1570,188,141,198,23 
E09000006,2,11,1491,226,128,226,24 
E09000006,2,12,1445,177,91,193,21 
E09000006,2,13,1393,156,100,189,22 
E09000006,2,14,1466,149,112,171,15 
E09000006,2,15,1344,146,101,208,18 
E09000006,2,16,1336,131,94,144,21 
E09000006,2,17,1373,153,100,154,21 
E09000006,2,18,1317,118,95,157,11 
E09000006,2,19,914,102,68,116,4 
E09000006,2,20,756,69,44,95,11 
E09000006,2,21,1021,81,68,114,12 
E09000006,2,22,1163,92,69,100,14 
E09000006,2,23,1350,120,80,130,13 
E09000006,2,24,1395,98,78,142,11 
E09000006,2,25,1469,132,89,140,10 
E09000006,2,26,1620,120,62,130,17 
E09000006,2,27,1628,113,87,154,33 
E09000006,2,28,1751,128,111,167,24 
E09000006,2,29,1774,131,83,153,22 
E09000006,2,30,1981,110,116,164,26 
E09000006,2,31,1886,112,139,164,23 
E09000006,2,32,1826,104,123,151,24 
E09000006,2,33,1902,109,159,176,17 
E09000006,2,34,1931,94,171,180,27 
E09000006,2,35,2022,109,186,195,39 
E09000006,2,36,2108,121,212,209,30 
E09000006,2,37,2281,111,211,222,46 
E09000006,2,38,2090,110,223,185,51 
E09000006,2,39,2222,105,276,212,37 
E09000006,2,40,2015,76,254,192,32 
E09000006,2,41,1997,89,205,205,39 
E09000006,2,42,1935,87,223,187,35 
E09000006,2,43,2052,64,214,185,27 
E09000006,2,44,2042,59,199,167,34 
E09000006,2,45,1925,74,231,206,32 
E09000006,2,46,1958,62,174,187,34 
E09000006,2,47,2024,78,204,193,29 
E09000006,2,48,2021,60,165,215,25 
E09000006,2,49,2097,60,182,215,25 
E09000006,2,50,2121,58,173,218,19 
E09000006,2,51,2152,57,133,205,21 
E09000006,2,52,2147,52,147,209,25 
E09000006,2,53,2118,79,119,220,12 
E09000006,2,54,2111,54,113,224,16 
E09000006,2,55,1980,42,114,168,20 
E09000006,2,56,1943,49,111,146,21 
E09000006,2,57,1868,30,128,129,21 
E09000006,2,58,1855,31,88,110,17 
E09000006,2,59,1694,35,97,92,21 
E09000006,2,60,1627,29,100,98,21 
E09000006,2,61,1607,17,79,77,21 
E09000006,2,62,1457,16,83,67,13 
E09000006,2,63,1471,16,91,51,9 
E09000006,2,64,1416,17,80,48,8 
E09000006,2,65,1419,20,73,47,9 
E09000006,2,66,1400,13,82,36,9 
E09000006,2,67,1478,12,87,33,6 
E09000006,2,68,1455,18,83,34,9 
E09000006,2,69,1581,15,73,28,11 
E09000006,2,70,1714,11,53,24,8 
E09000006,2,71,1919,16,61,22,8 
E09000006,2,72,1426,12,63,31,6 
E09000006,2,73,1322,12,56,22,7 
E09000006,2,74,1241,8,52,18,9 
E09000006,2,75,1290,13,50,25,9 
E09000006,2,76,1126,11,41,16,9 
E09000006,2,77,1000,12,41,18,3 
E09000006,2,78,1043,5,40,15,6 
E09000006,2,79,995,3,42,25,5 
E09000006,2,80,1064,6,26,20,4 
E09000006,2,81,1012,7,28,15,4 
E09000006,2,82,911,7,22,18,6 
E09000006,2,83,865,9,21,12,5 
E09000006,2,84,779,7,22,6,2 
E09000006,2,85,779,7,18,6,6 
E09000006,2,86,762,5,14,11,2 
E09000006,2,87,692,3,9,9,3 
E09000006,2,88,608,3,10,8,1 
E09000006,2,89,509,4,6,8,2 
E09000006,2,90,2116,11,21,9,4 
E09000007,2,0,684,201,205,123,32 
E09000007,2,1,722,213,216,129,34 
E09000007,2,2,777,229,233,139,36 
E09000007,2,3,778,229,233,140,36 
E09000007,2,4,793,233,238,142,37 
E09000007,2,5,841,248,252,151,39 
E09000007,2,6,912,269,273,164,43 
E09000007,2,7,818,241,245,147,38 
E09000007,2,8,864,207,239,144,39 
E09000007,2,9,774,256,259,158,60 
E09000007,2,10,708,198,279,179,57 
E09000007,2,11,673,179,260,183,51 
E09000007,2,12,632,194,240,173,49 
E09000007,2,13,623,184,233,158,50 
E09000007,2,14,628,209,251,202,63 
E09000007,2,15,610,170,247,186,51 
E09000007,2,16,636,123,246,185,34 
E09000007,2,17,575,215,246,248,52 
E09000007,2,18,663,168,287,195,41 
E09000007,2,19,983,204,423,296,56 
E09000007,2,20,1075,327,374,334,66 
E09000007,2,21,896,237,357,424,72 
E09000007,2,22,1142,237,400,392,77 
E09000007,2,23,1063,288,426,481,108 
E09000007,2,24,1250,196,452,422,108 
E09000007,2,25,1551,194,557,306,108 
E09000007,2,26,1656,204,877,202,92 
E09000007,2,27,1598,161,866,165,152 
E09000007,2,28,1532,173,845,204,134 
E09000007,2,29,1634,168,819,169,109 
E09000007,2,30,1714,144,594,177,150 
E09000007,2,31,1826,162,490,190,94 
E09000007,2,32,1527,152,417,121,97 
E09000007,2,33,1743,154,409,178,97 
E09000007,2,34,1532,109,384,99,69 
E09000007,2,35,1535,90,405,108,80 
E09000007,2,36,1434,111,385,83,68 
E09000007,2,37,1344,106,349,98,94 
E09000007,2,38,1220,81,424,111,110 
E09000007,2,39,1254,87,371,108,110 
E09000007,2,40,1118,80,374,90,104 
E09000007,2,41,1060,79,353,131,111 
E09000007,2,42,1166,82,363,172,66 
E09000007,2,43,1068,72,330,174,67 
E09000007,2,44,1185,76,386,186,51 
E09000007,2,45,1078,79,353,200,61 
E09000007,2,46,1044,75,295,172,58 
E09000007,2,47,1062,74,256,168,72 
E09000007,2,48,1084,74,258,181,55 
E09000007,2,49,1027,72,223,217,67 
E09000007,2,50,1039,73,260,199,61 
E09000007,2,51,962,71,178,184,57 
E09000007,2,52,1030,70,181,197,61 
E09000007,2,53,1020,68,182,182,45 
E09000007,2,54,901,44,173,179,55 
E09000007,2,55,877,48,174,143,62 
E09000007,2,56,857,57,196,124,48 
E09000007,2,57,856,61,149,150,40 
E09000007,2,58,827,33,144,103,25 
E09000007,2,59,805,46,148,108,48 
E09000007,2,60,816,36,127,85,36 
E09000007,2,61,715,21,164,86,36 
E09000007,2,62,764,26,106,80,26 
E09000007,2,63,698,26,149,63,31 
E09000007,2,64,724,24,156,61,37 
E09000007,2,65,682,25,129,55,32 
E09000007,2,66,713,21,137,42,33 
E09000007,2,67,671,15,129,44,25 
E09000007,2,68,736,18,149,38,23 
E09000007,2,69,761,22,109,47,39 
E09000007,2,70,750,19,99,39,11 
E09000007,2,71,801,16,118,48,12 
E09000007,2,72,701,12,88,45,33 
E09000007,2,73,656,15,82,37,27 
E09000007,2,74,625,13,82,27,14 
E09000007,2,75,578,10,70,47,13 
E09000007,2,76,508,7,63,31,16 
E09000007,2,77,455,11,67,43,22 
E09000007,2,78,462,11,51,33,9 
E09000007,2,79,503,8,60,41,21 
E09000007,2,80,435,4,44,35,12 
E09000007,2,81,377,9,37,20,7 
E09000007,2,82,377,7,46,29,5 
E09000007,2,83,351,6,45,30,6 
E09000007,2,84,315,3,31,25,5 
E09000007,2,85,307,5,24,19,8 
E09000007,2,86,297,5,21,14,6 
E09000007,2,87,265,3,26,15,9 
E09000007,2,88,250,7,17,8,8 
E09000007,2,89,223,3,20,5,7 
E09000007,2,90,1022,18,38,26,16 
E09000008,2,0,1099,467,438,635,36 
E09000008,2,1,1158,492,461,669,38 
E09000008,2,2,1150,489,458,664,38 
E09000008,2,3,1087,462,433,628,36 
E09000008,2,4,1088,463,434,629,36 
E09000008,2,5,1105,470,440,638,36 
E09000008,2,6,1135,482,452,655,37 
E09000008,2,7,1104,469,440,638,36 
E09000008,2,8,1100,484,425,718,42 
E09000008,2,9,983,451,447,721,40 
E09000008,2,10,1083,421,457,736,45 
E09000008,2,11,906,424,413,760,57 
E09000008,2,12,957,380,388,663,49 
E09000008,2,13,941,346,408,719,38 
E09000008,2,14,879,292,390,687,45 
E09000008,2,15,907,267,402,654,27 
E09000008,2,16,939,317,386,610,32 
E09000008,2,17,1026,295,343,576,38 
E09000008,2,18,1020,278,362,598,22 
E09000008,2,19,742,198,253,459,24 
E09000008,2,20,691,192,207,405,17 
E09000008,2,21,774,187,215,417,34 
E09000008,2,22,891,221,295,561,29 
E09000008,2,23,993,254,325,540,33 
E09000008,2,24,1062,250,316,537,35 
E09000008,2,25,1131,271,345,559,22 
E09000008,2,26,1189,302,387,665,40 
E09000008,2,27,1327,303,428,699,72 
E09000008,2,28,1329,283,437,661,105 
E09000008,2,29,1513,339,459,732,74 
E09000008,2,30,1554,216,488,629,56 
E09000008,2,31,1601,291,502,677,54 
E09000008,2,32,1716,252,600,666,54 
E09000008,2,33,1601,206,601,629,67 
E09000008,2,34,1515,221,619,635,62 
E09000008,2,35,1559,245,614,633,73 
E09000008,2,36,1644,181,738,685,86 
E09000008,2,37,1580,173,657,678,39 
E09000008,2,38,1546,160,676,654,61 
E09000008,2,39,1548,156,701,681,48 
E09000008,2,40,1371,148,580,605,56 
E09000008,2,41,1481,145,580,660,67 
E09000008,2,42,1400,131,589,633,68 
E09000008,2,43,1288,113,554,618,66 
E09000008,2,44,1312,104,456,563,55 
E09000008,2,45,1325,106,480,630,38 
E09000008,2,46,1500,152,481,637,57 
E09000008,2,47,1472,125,486,713,55 
E09000008,2,48,1399,121,438,730,63 
E09000008,2,49,1472,124,424,740,53 
E09000008,2,50,1492,109,373,759,36 
E09000008,2,51,1459,98,388,792,38 
E09000008,2,52,1689,107,391,799,46 
E09000008,2,53,1510,118,398,792,32 
E09000008,2,54,1639,113,334,799,52 
E09000008,2,55,1623,102,387,786,44 
E09000008,2,56,1561,97,349,674,40 
E09000008,2,57,1362,72,308,589,27 
E09000008,2,58,1382,75,331,555,43 
E09000008,2,59,1370,64,333,495,31 
E09000008,2,60,1315,60,282,423,30 
E09000008,2,61,1235,58,318,387,24 
E09000008,2,62,1265,77,329,359,35 
E09000008,2,63,1284,41,299,320,25 
E09000008,2,64,1209,45,287,249,29 
E09000008,2,65,1133,53,279,256,21 
E09000008,2,66,1138,42,290,215,15 
E09000008,2,67,1077,31,273,208,21 
E09000008,2,68,1080,21,252,159,15 
E09000008,2,69,1042,27,220,134,17 
E09000008,2,70,1221,23,192,118,20 
E09000008,2,71,1302,27,194,141,19 
E09000008,2,72,985,28,187,141,14 
E09000008,2,73,907,14,142,107,11 
E09000008,2,74,900,19,158,122,11 
E09000008,2,75,881,29,131,154,6 
E09000008,2,76,731,21,143,154,8 
E09000008,2,77,656,14,134,121,7 
E09000008,2,78,705,19,132,125,9 
E09000008,2,79,712,15,126,132,5 
E09000008,2,80,701,25,115,118,13 
E09000008,2,81,682,21,114,112,6 
E09000008,2,82,625,13,96,91,3 
E09000008,2,83,562,10,95,92,5 
E09000008,2,84,549,17,75,66,5 
E09000008,2,85,498,15,57,62,4 
E09000008,2,86,485,7,62,58,4 
E09000008,2,87,447,11,34,40,5 
E09000008,2,88,366,4,36,30,4 
E09000008,2,89,322,5,26,27,4 
E09000008,2,90,1575,24,89,61,5 
E09000009,2,0,998,256,634,276,172 
E09000009,2,1,1038,267,659,287,179 
E09000009,2,2,1030,265,654,285,178 
E09000009,2,3,1019,262,647,282,176 
E09000009,2,4,1018,261,646,281,176 
E09000009,2,5,1106,284,703,306,191 
E09000009,2,6,1053,270,669,291,182 
E09000009,2,7,1013,260,643,280,175 
E09000009,2,8,922,254,620,284,159 
E09000009,2,9,878,257,619,284,138 
E09000009,2,10,909,215,679,356,190 
E09000009,2,11,768,291,622,347,168 
E09000009,2,12,769,204,616,327,142 
E09000009,2,13,709,190,582,306,178 
E09000009,2,14,616,190,564,309,164 
E09000009,2,15,690,196,553,315,144 
E09000009,2,16,658,171,598,308,146 
E09000009,2,17,644,187,528,315,126 
E09000009,2,18,685,157,517,315,141 
E09000009,2,19,589,136,462,279,119 
E09000009,2,20,527,130,423,257,91 
E09000009,2,21,570,133,475,277,119 
E09000009,2,22,684,169,540,334,151 
E09000009,2,23,768,153,622,378,145 
E09000009,2,24,747,163,674,363,147 
E09000009,2,25,792,160,723,379,142 
E09000009,2,26,839,161,722,335,190 
E09000009,2,27,911,127,827,393,174 
E09000009,2,28,1015,146,826,386,215 
E09000009,2,29,1201,101,728,296,175 
E09000009,2,30,1265,149,879,301,169 
E09000009,2,31,1320,133,837,251,137 
E09000009,2,32,1458,158,863,243,160 
E09000009,2,33,1384,110,845,246,151 
E09000009,2,34,1379,109,828,226,156 
E09000009,2,35,1416,101,864,259,126 
E09000009,2,36,1516,84,834,220,123 
E09000009,2,37,1592,102,899,250,154 
E09000009,2,38,1502,83,831,238,125 
E09000009,2,39,1438,91,832,242,139 
E09000009,2,40,1330,81,711,195,144 
E09000009,2,41,1290,70,767,237,134 
E09000009,2,42,1287,92,801,244,143 
E09000009,2,43,1269,77,728,261,141 
E09000009,2,44,1331,76,817,287,160 
E09000009,2,45,1197,91,787,287,139 
E09000009,2,46,1148,77,772,303,156 
E09000009,2,47,1127,83,705,309,153 
E09000009,2,48,1116,65,684,338,157 
E09000009,2,49,1124,73,693,357,133 
E09000009,2,50,1170,56,613,338,139 
E09000009,2,51,1157,60,608,319,128 
E09000009,2,52,1152,79,637,351,127 
E09000009,2,53,1121,68,596,348,135 
E09000009,2,54,1038,60,578,297,127 
E09000009,2,55,1064,44,563,308,112 
E09000009,2,56,1021,60,598,261,109 
E09000009,2,57,977,38,562,266,96 
E09000009,2,58,917,39,585,234,92 
E09000009,2,59,927,33,523,217,71 
E09000009,2,60,885,34,509,195,101 
E09000009,2,61,857,30,544,176,109 
E09000009,2,62,848,26,484,177,91 
E09000009,2,63,855,34,535,159,85 
E09000009,2,64,817,25,521,134,64 
E09000009,2,65,906,24,452,121,91 
E09000009,2,66,838,17,427,123,72 
E09000009,2,67,682,21,431,90,68 
E09000009,2,68,698,25,398,101,69 
E09000009,2,69,775,31,386,96,57 
E09000009,2,70,796,20,347,62,38 
E09000009,2,71,793,22,299,80,44 
E09000009,2,72,650,10,307,104,32 
E09000009,2,73,568,15,254,77,32 
E09000009,2,74,582,9,251,95,38 
E09000009,2,75,539,12,240,96,31 
E09000009,2,76,484,10,263,86,41 
E09000009,2,77,434,12,242,82,27 
E09000009,2,78,449,10,222,81,33 
E09000009,2,79,437,15,203,89,38 
E09000009,2,80,486,10,206,80,31 
E09000009,2,81,428,8,174,79,18 
E09000009,2,82,441,10,180,76,30 
E09000009,2,83,396,8,164,66,22 
E09000009,2,84,389,7,149,51,16 
E09000009,2,85,317,5,108,34,19 
E09000009,2,86,341,5,97,37,21 
E09000009,2,87,315,5,106,25,12 
E09000009,2,88,279,4,76,40,12 
E09000009,2,89,213,3,63,21,9 
E09000009,2,90,1086,13,165,55,26 
E09000010,2,0,1116,304,225,509,127 
E09000010,2,1,1163,317,234,530,132 
E09000010,2,2,1177,321,237,537,134 
E09000010,2,3,1181,322,238,539,134 
E09000010,2,4,1143,312,230,521,130 
E09000010,2,5,1172,320,236,535,133 
E09000010,2,6,1197,326,241,546,136 
E09000010,2,7,1215,331,245,554,138 
E09000010,2,8,1112,324,234,572,133 
E09000010,2,9,1074,321,263,570,180 
E09000010,2,10,1151,326,244,577,130 
E09000010,2,11,979,283,270,606,132 
E09000010,2,12,1066,286,247,537,119 
E09000010,2,13,1015,227,213,524,112 
E09000010,2,14,968,209,236,526,123 
E09000010,2,15,1009,234,197,452,106 
E09000010,2,16,975,209,234,443,118 
E09000010,2,17,1006,181,193,439,118 
E09000010,2,18,1001,186,238,458,103 
E09000010,2,19,753,142,137,337,66 
E09000010,2,20,719,134,136,327,85 
E09000010,2,21,786,140,166,358,79 
E09000010,2,22,1006,163,181,434,98 
E09000010,2,23,1084,182,180,475,112 
E09000010,2,24,1093,183,243,465,104 
E09000010,2,25,1215,175,224,483,126 
E09000010,2,26,1406,183,260,529,149 
E09000010,2,27,1469,210,262,454,118 
E09000010,2,28,1502,164,274,477,202 
E09000010,2,29,1632,190,270,511,153 
E09000010,2,30,1449,163,275,462,155 
E09000010,2,31,1504,160,300,464,158 
E09000010,2,32,1508,165,315,568,185 
E09000010,2,33,1545,201,342,498,182 
E09000010,2,34,1643,135,345,481,206 
E09000010,2,35,1537,120,395,471,179 
E09000010,2,36,1530,163,384,471,201 
E09000010,2,37,1477,126,430,467,156 
E09000010,2,38,1422,149,359,441,131 
E09000010,2,39,1439,116,391,457,166 
E09000010,2,40,1343,125,371,441,124 
E09000010,2,41,1423,95,339,517,132 
E09000010,2,42,1281,107,341,531,124 
E09000010,2,43,1246,100,312,501,121 
E09000010,2,44,1274,89,319,411,119 
E09000010,2,45,1340,90,309,462,124 
E09000010,2,46,1318,97,299,481,148 
E09000010,2,47,1420,87,294,497,128 
E09000010,2,48,1331,77,274,548,142 
E09000010,2,49,1382,116,274,572,119 
E09000010,2,50,1481,86,232,530,125 
E09000010,2,51,1357,78,251,526,139 
E09000010,2,52,1439,75,245,523,105 
E09000010,2,53,1447,80,234,546,120 
E09000010,2,54,1443,68,272,489,109 
E09000010,2,55,1367,72,256,484,102 
E09000010,2,56,1290,58,220,383,106 
E09000010,2,57,1318,56,244,419,98 
E09000010,2,58,1260,45,204,334,75 
E09000010,2,59,1108,45,193,310,70 
E09000010,2,60,1134,32,174,252,75 
E09000010,2,61,1071,25,186,236,65 
E09000010,2,62,1068,33,195,202,49 
E09000010,2,63,970,30,179,189,46 
E09000010,2,64,1059,33,192,164,42 
E09000010,2,65,919,18,189,152,42 
E09000010,2,66,1005,26,185,135,44 
E09000010,2,67,892,22,160,126,37 
E09000010,2,68,922,20,144,123,40 
E09000010,2,69,921,23,138,101,47 
E09000010,2,70,927,20,126,94,33 
E09000010,2,71,997,20,129,89,23 
E09000010,2,72,893,19,112,100,33 
E09000010,2,73,789,21,100,115,33 
E09000010,2,74,822,15,94,122,40 
E09000010,2,75,806,28,98,108,22 
E09000010,2,76,721,17,93,110,17 
E09000010,2,77,634,13,83,95,21 
E09000010,2,78,683,11,84,115,22 
E09000010,2,79,685,18,81,91,16 
E09000010,2,80,644,7,72,83,13 
E09000010,2,81,630,10,55,85,24 
E09000010,2,82,581,12,42,63,13 
E09000010,2,83,600,8,39,61,11 
E09000010,2,84,529,10,43,44,12 
E09000010,2,85,502,7,46,41,5 
E09000010,2,86,458,4,30,21,11 
E09000010,2,87,392,5,23,37,7 
E09000010,2,88,372,4,19,23,6 
E09000010,2,89,306,3,17,16,6 
E09000010,2,90,1389,11,44,43,17 
E09000011,2,0,1044,278,205,528,36 
E09000011,2,1,1139,303,224,576,40 
E09000011,2,2,1088,290,214,550,38 
E09000011,2,3,1101,293,217,557,38 
E09000011,2,4,1036,276,204,524,36 
E09000011,2,5,1081,288,213,547,38 
E09000011,2,6,1019,272,201,515,36 
E09000011,2,7,995,265,196,503,35 
E09000011,2,8,902,245,190,527,34 
E09000011,2,9,899,261,190,564,33 
E09000011,2,10,850,233,185,562,39 
E09000011,2,11,862,193,158,509,32 
E09000011,2,12,839,200,177,582,38 
E09000011,2,13,761,174,188,469,56 
E09000011,2,14,738,156,119,446,37 
E09000011,2,15,672,145,154,411,37 
E09000011,2,16,726,137,133,388,23 
E09000011,2,17,726,145,171,345,23 
E09000011,2,18,827,129,159,339,32 
E09000011,2,19,825,134,147,361,19 
E09000011,2,20,776,147,159,375,22 
E09000011,2,21,842,133,189,466,26 
E09000011,2,22,1051,150,184,409,32 
E09000011,2,23,1005,148,201,447,28 
E09000011,2,24,1031,160,217,406,32 
E09000011,2,25,1394,141,259,402,39 
